,URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,SERVER,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATEPRO,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,Type,Malicious
451,39,8,YouTubeFrontEnd,7634.9,US,CA,2,2,1,276,2,4,244,276,2,0.0,0,Non-Malicious
452,39,8,YouTubeFrontEnd,6212.4,US,CA,16,6,4,1224,16,4,244,1224,16,0.0,0,Non-Malicious
453,39,8,YouTubeFrontEnd,13244.0,US,CA,34,24,7,5528,34,22,7472,5528,34,0.0,0,Non-Malicious
454,39,8,YouTubeFrontEnd,12473.5,US,CA,6,2,3,492,6,3,184,492,6,0.0,0,Non-Malicious
455,39,8,YouTubeFrontEnd,11223.3,US,CA,5,3,2,498,5,7,438,498,5,0.0,0,Non-Malicious
456,39,8,Apache,9050.0,NONE,None,22,9,9,1560,22,18,1334,1560,22,0.0,0,Non-Malicious
457,39,8,YouTubeFrontEnd,6828.2,US,CA,22,9,10,1524,22,11,702,1524,22,0.0,0,Non-Malicious
458,39,8,YouTubeFrontEnd,7634.9,US,CA,2,2,1,276,2,4,246,276,2,0.0,0,Non-Malicious
459,39,9,ATS,620.0,US,CA,3,3,1,366,3,5,306,366,3,0.0,0,Non-Malicious
460,39,8,YouTubeFrontEnd,9210.8,US,CA,18,7,11,1308,18,16,1030,1308,18,0.0,0,Non-Malicious
461,39,9,AmazonS3,889.0,NONE,None,10,4,5,816,10,7,436,816,10,0.0,0,Non-Malicious
462,39,9,nginx,1502.0,US,Ohio,8,4,6,684,8,12,762,684,8,0.0,0,Non-Malicious
463,39,9,Apache,11223.3,NONE,None,4,3,2,420,4,5,310,420,4,0.0,0,Non-Malicious
464,39,10,cloudflare-nginx,7634.9,NONE,None,3,3,1,366,3,4,244,366,3,0.0,0,Non-Malicious
465,39,10,cloudflare-nginx,12303.1,US,Arizona,12,5,5,912,12,4,244,912,12,0.0,0,Non-Malicious
466,39,7,Apache,340.0,CA,ON,11,5,5,894,11,10,634,894,11,0.0,0,Non-Malicious
467,39,9,YouTubeFrontEnd,16663.8,US,CA,9,8,6,714,9,11,788,714,9,0.0,0,Non-Malicious
468,39,9,YouTubeFrontEnd,6212.4,US,CA,25,11,4,3771,33,32,11756,4385,33,8.0,0,Non-Malicious
469,39,8,Apache,1002.0,AT,Austria,10,2,7,927,14,20,2926,1241,14,4.0,0,Non-Malicious
470,39,8,YouTubeFrontEnd,6828.2,US,CA,23,6,10,2679,29,26,7080,3121,29,6.0,0,Non-Malicious
471,39,7,cloudflare-nginx,7315.4,NONE,None,28,6,13,2721,30,29,15626,2879,30,2.0,0,Non-Malicious
472,39,9,YouTubeFrontEnd,12303.1,US,CA,63,54,5,6884,73,70,57005,7630,73,10.0,0,Non-Malicious
473,39,7,Apache/2.2.15 (CentOS),431.0,KY,GRAND CAYMAN,9,0,1,865,11,12,19264,1045,11,2.0,0,Non-Malicious
474,39,9,nginx,1500.0,US,Ohio,40,11,12,6028,46,46,20061,6502,46,6.0,0,Non-Malicious
475,39,8,YouTubeFrontEnd,16663.8,US,CA,44,36,6,5129,52,68,59068,5721,52,8.0,0,Non-Malicious
476,39,9,None,1819.0,US,CA,38,33,1,6419,48,47,29141,7171,48,10.0,0,Non-Malicious
477,39,6,nginx/1.10.0 (Ubuntu),13244.0,LV,RIX,71,67,7,7582,79,73,82537,8282,79,8.0,0,Non-Malicious
478,39,8,Microsoft-HTTPAPI/2.0,324.0,TR,TR,12,6,9,1063,14,16,1287,1213,14,2.0,0,Non-Malicious
479,39,8,nginx/1.8.1,20711.7,US,nj,24,13,8,2750,30,32,9290,3190,30,6.0,0,Non-Malicious
480,39,9,cloudflare-nginx,20711.7,US,Arizona,23,17,8,1970,27,26,2183,2262,27,4.0,0,Non-Malicious
481,39,8,YouTubeFrontEnd,12303.1,US,CA,69,60,5,8450,81,80,68036,9350,81,12.0,0,Non-Malicious
482,39,9,YouTubeFrontEnd,12303.1,US,CA,64,56,5,7076,74,71,63630,7822,74,10.0,0,Non-Malicious
483,39,10,Apache/2.2.22 (Debian),8507.0,US,Arizona,13,3,7,1313,17,18,1612,1605,17,4.0,0,Non-Malicious
484,39,9,YouTubeFrontEnd,12303.1,US,CA,62,50,5,6269,70,65,54988,6861,70,8.0,0,Non-Malicious
485,39,10,YouTubeFrontEnd,12303.1,US,CA,57,49,5,5951,65,64,56509,6543,65,8.0,0,Non-Malicious
486,39,9,nginx/1.11.10,121211.0,US,GA,35,0,2,3234,38,38,129083,3384,38,2.0,0,Non-Malicious
487,39,8,YouTubeFrontEnd,6212.4,US,CA,60,51,4,6503,69,66,58109,7095,69,8.0,0,Non-Malicious
488,39,9,YouTubeFrontEnd,12055.6,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
489,39,8,YouTubeFrontEnd,12055.6,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
490,39,8,YouTubeFrontEnd,12055.6,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
491,39,8,Squeegit/1.2.5 (3_sir),12055.6,US,MA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
492,39,8,YouTubeFrontEnd,12055.6,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
493,39,8,YouTubeFrontEnd,13244.0,US,CA,66,56,7,8252,78,77,61807,9152,78,12.0,0,Non-Malicious
494,39,8,YouTubeFrontEnd,12055.6,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
495,39,9,Apache,58.0,PA,Panama,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
496,39,8,Apache/2,1007.0,PA,Panama,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
497,39,7,Virtuoso/07.20.3217 (Linux) i686-generic-linux-glibc212-64  VDB,12055.6,DE,None,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
498,39,8,YouTubeFrontEnd,12055.6,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
499,39,8,YouTubeFrontEnd,12055.6,NONE,None,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
500,39,9,nginx/1.12.0,12055.6,CA,SK,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
501,39,8,YouTubeFrontEnd,12055.6,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
502,39,8,YouTubeFrontEnd,12055.6,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
503,40,13,nginx,637.0,NONE,None,12,1,5,1340,16,12,964,1622,16,4.0,1,Malicious
504,40,13,nginx,640.0,NONE,None,12,1,4,1325,18,14,2091,1749,18,6.0,1,Malicious
505,40,13,nginx,643.0,NONE,None,11,1,4,1266,15,12,960,1548,15,4.0,1,Malicious
506,40,11,nginx,667.0,NONE,None,21,1,5,2383,29,25,3786,2983,29,8.0,1,Malicious
507,40,11,nginx,667.0,NONE,None,19,1,5,2243,25,22,3021,2691,25,6.0,1,Malicious
508,40,10,Apache,3016.0,NONE,None,11,0,2,1285,17,18,2462,1741,17,6.0,1,Malicious
509,40,9,Apache/2.2.14 (FreeBSD) mod_ssl/2.2.14 OpenSSL/0.9.8y DAV/2 PHP/5.2.12 with Suhosin-Patch,2516.0,US,Utah,19,0,2,2610,25,22,7715,3074,25,6.0,1,Malicious
510,40,9,Apache-Coyote/1.1,12055.6,US,ca,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
511,40,9,mw2239.codfw.wmnet,12055.6,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
512,40,7,GSE,7283.0,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
513,40,10,Yippee-Ki-Yay,12513.0,US,Arizona,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
514,40,7,Apache,13183.0,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
515,40,7,GSE,6222.0,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
516,40,9,Apache,7942.0,US,CA,8,0,2,1016,12,14,1612,1324,12,4.0,0,Non-Malicious
517,40,7,None,12055.6,CA,ON,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
518,40,9,cloudflare-nginx,12055.6,US,CO,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
519,40,8,cloudflare-nginx,12055.6,ES,Alicante,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
520,40,9,Apache,12055.6,AU,Queensland,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
521,40,12,Apache,3013.0,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
522,40,11,nginx,12055.6,US,NY,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
523,40,10,mw2165.codfw.wmnet,4692.0,US,CA,7,4,3,630,7,5,310,630,7,0.0,0,Non-Malicious
524,40,7,GSE,9433.0,US,CA,3,3,1,366,3,5,306,366,3,0.0,0,Non-Malicious
525,40,9,mw2192.codfw.wmnet,12303.1,US,CA,14,12,5,1092,14,4,244,1092,14,0.0,0,Non-Malicious
526,40,9,Microsoft-HTTPAPI/2.0,324.0,US,New Jersey,3,3,1,366,3,5,306,366,3,0.0,0,Non-Malicious
527,40,8,Apache/2.2.23 (Amazon),11590.0,US,New York,156,17,12,23383,162,206,295213,23877,162,6.0,0,Non-Malicious
528,40,9,Apache,230.0,US,California,5,3,3,486,5,4,244,486,5,0.0,0,Non-Malicious
529,40,6,None,20711.7,NONE,None,12,4,8,924,12,10,642,924,12,0.0,0,Non-Malicious
530,40,7,LiteSpeed,618.0,AU,Vic,24,6,4,1784,26,27,23886,1950,26,2.0,0,Non-Malicious
531,40,8,None,9515.0,US,ME,17,3,9,1394,19,20,12358,1546,19,2.0,0,Non-Malicious
532,40,9,nginx/1.11.3,11223.3,NONE,None,16,11,2,2272,20,26,16035,2576,20,4.0,0,Non-Malicious
533,40,9,ATS,622.0,US,CA,8,1,3,1088,14,13,2036,1524,14,6.0,0,Non-Malicious
534,40,9,Apache/2.2.32,11223.3,US,MO,21,0,2,2021,23,25,26799,2165,23,2.0,0,Non-Malicious
535,40,6,Microsoft-HTTPAPI/2.0,324.0,US,PA,22,0,2,1724,24,26,38477,1886,24,2.0,0,Non-Malicious
536,40,7,None,13244.0,CA,ON,76,9,7,8268,84,88,117625,8898,84,8.0,0,Non-Malicious
537,40,6,nginx/1.12.0,1108.0,NONE,None,15,10,4,1166,19,19,1626,1538,19,4.0,0,Non-Malicious
538,40,9,nginx/1.4.6 (Ubuntu),12473.5,US,CA,26,1,3,4229,30,36,32381,4517,30,4.0,0,Non-Malicious
539,40,9,Microsoft-IIS/7.5,63279.0,US,OH,56,4,8,4551,60,59,67881,4843,60,4.0,0,Non-Malicious
540,40,8,Apache,15240.0,NONE,None,8,4,1,1325,12,12,2833,1637,12,4.0,0,Non-Malicious
541,40,9,Apache,65993.0,US,MO,24,0,9,2112,28,29,16019,2404,28,4.0,0,Non-Malicious
542,40,7,None,1819.0,US,CA,48,41,9,6057,56,54,15706,6657,56,8.0,0,Non-Malicious
543,40,8,nginx,12303.1,US,WA,16,5,5,1615,20,23,25358,1931,20,4.0,0,Non-Malicious
544,40,8,nginx,15363.0,US,NY,20,5,9,2948,24,27,5557,3248,24,4.0,0,Non-Malicious
545,40,6,None,411.0,US,TX,14,1,3,1981,20,19,6759,2497,20,6.0,0,Non-Malicious
546,40,7,GSE,38119.0,US,CA,38,1,3,2995,44,37,41717,3531,44,6.0,0,Non-Malicious
547,40,9,cloudflare-nginx,12055.6,US,NJ,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
548,40,9,nginx + Phusion Passenger,12055.6,US,FL,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
549,40,7,GSE,6498.0,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
550,40,9,ATS,622.0,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
551,41,13,nginx,643.0,NONE,None,9,0,3,1142,13,12,1991,1430,13,4.0,1,Malicious
552,41,11,nginx,670.0,NONE,None,15,1,5,1653,21,19,2798,2103,21,6.0,1,Malicious
553,41,10,Apache/2.2.14 (FreeBSD) mod_ssl/2.2.14 OpenSSL/0.9.8y DAV/2 PHP/5.2.12 with Suhosin-Patch,2516.0,US,Utah,24,0,2,4034,30,26,12486,4498,30,6.0,1,Malicious
554,41,11,Proxy Pandeiro UOL,27103.0,BR,None,22,0,3,2316,26,28,31378,2640,26,4.0,1,Malicious
555,41,10,nginx/1.8.0,218.0,NONE,None,7,0,1,737,11,10,1162,1047,11,4.0,1,Malicious
556,41,6,nginx,318.0,NONE,None,8,0,2,1089,14,13,1977,1601,14,6.0,0,Non-Malicious
557,41,8,nginx,12055.6,US,Oregon,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
558,41,8,Apache,65473.0,US,MO,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
559,41,9,nginx/1.12.0,12055.6,US,Pennsylvania,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
560,41,8,Microsoft-HTTPAPI/2.0,324.0,GB,worcs,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
561,41,10,nginx/1.8.1,12055.6,US,NY,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
562,41,9,mw2231.codfw.wmnet,12055.6,US,CA,0,0,0,0,0,2,124,0,0,0.0,0,Non-Malicious
563,41,9,mw2165.codfw.wmnet,7634.9,US,CA,3,3,1,366,3,4,244,366,3,0.0,0,Non-Malicious
564,41,9,Apache,12303.1,US,Maine,7,5,5,630,7,7,442,630,7,0.0,0,Non-Malicious
565,41,9,Apache,7065.0,US,Arizona,5,3,3,576,6,8,522,576,6,0.0,0,Non-Malicious
566,41,7,openresty/1.11.2.2,10588.0,US,FL,20,0,2,1895,22,24,13792,2055,22,2.0,0,Non-Malicious
567,41,8,Apache,7634.9,PA,PANAMA,8,0,1,1078,12,12,1532,1390,12,4.0,0,Non-Malicious
568,41,9,mw2109.codfw.wmnet,12473.5,US,CA,34,27,3,4891,42,37,37001,5499,42,8.0,0,Non-Malicious
569,41,7,Apache,281.0,US,PA,18,0,3,1868,22,23,18348,2202,22,4.0,0,Non-Malicious
570,41,8,Microsoft-IIS/7.5,324.0,US,Kansas,10,3,5,1202,14,16,1335,1500,14,4.0,0,Non-Malicious
571,41,8,Apache,6212.4,JP,None,34,11,4,3699,40,38,27522,4153,40,6.0,0,Non-Malicious
572,41,8,Apache,20711.7,US,VA,26,0,8,2657,30,35,34427,2991,30,4.0,0,Non-Malicious
573,41,10,Apache,13.0,US,Arizona,8,3,8,552,8,5,420,552,8,0.0,0,Non-Malicious
574,41,8,Server,16663.8,US,WA,40,12,6,3079,44,53,38924,3359,44,4.0,0,Non-Malicious
575,41,8,nginx/0.8.54,7634.9,NONE,None,1,0,1,54,1,2,124,54,1,0.0,0,Non-Malicious
576,41,10,nginx/1.8.1,6212.4,US,NY,10,1,4,1198,16,16,2763,1616,16,6.0,0,Non-Malicious
577,41,9,Apache,12303.1,AU,Queensland,101,41,5,10813,110,101,142735,11423,110,8.0,0,Non-Malicious
578,41,10,Apache-Coyote/1.1,9817.0,GB,London,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
579,41,9,Apache,12055.6,AU,Queensland,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
580,41,9,nginx,12055.6,FR,None,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
581,42,13,nginx,646.0,NONE,None,7,1,5,466,11,10,822,760,11,4.0,1,Malicious
582,42,11,nginx,673.0,NONE,None,18,1,4,2185,24,21,2969,2637,24,6.0,1,Malicious
583,42,11,nginx,673.0,NONE,None,18,1,5,2185,24,21,2969,2637,24,6.0,1,Malicious
584,42,10,nginx/1.10.1,12473.5,NONE,None,15,0,3,2124,17,20,12884,2270,17,2.0,1,Malicious
585,42,10,Apache/2.2.14 (FreeBSD) mod_ssl/2.2.14 OpenSSL/0.9.8y DAV/2 PHP/5.2.12 with Suhosin-Patch,2516.0,US,Utah,24,0,2,4035,30,25,12416,4499,30,6.0,1,Malicious
586,42,10,Apache/2.2.14 (FreeBSD) mod_ssl/2.2.14 OpenSSL/0.9.8y DAV/2 PHP/5.2.12 with Suhosin-Patch,2516.0,US,Utah,25,0,2,4101,31,28,12614,4565,31,6.0,1,Malicious
587,42,10,Apache/2.2.14 (FreeBSD) mod_ssl/2.2.14 OpenSSL/0.9.8y DAV/2 PHP/5.2.12 with Suhosin-Patch,2516.0,US,Utah,23,0,2,3969,29,24,12354,4433,29,6.0,1,Malicious
588,42,10,Apache/2.2.14 (FreeBSD) mod_ssl/2.2.14 OpenSSL/0.9.8y DAV/2 PHP/5.2.12 with Suhosin-Patch,2516.0,US,Utah,25,0,2,4101,31,28,12614,4565,31,6.0,1,Malicious
589,42,8,Apache,895.0,US,Arizona,15,0,6,1980,19,17,5911,2334,19,4.0,1,Malicious
590,42,7,Apache/2.4.6,13244.0,US,FL,51,11,7,4601,57,55,45279,5103,57,6.0,0,Non-Malicious
591,42,8,Apache/2.4.25,12055.6,IN,Karnataka,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
592,42,7,nginx/1.10.1,12055.6,CA,BC,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
593,42,10,nginx,12055.6,US,Arizona,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
594,42,8,Apache,7289.0,CA,ON,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
595,42,8,Apache/2.4.25,4974.0,CA,Quebec,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
596,42,10,cloudflare-nginx,12055.6,US,Arizona,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
597,42,9,mw2225.codfw.wmnet,4691.0,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
598,42,8,nginx/1.1.19,12055.6,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
599,42,11,nginx,12055.6,US,Arizona,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
600,42,10,None,1819.0,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
601,42,9,nginx,1505.0,US,Ohio,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
602,42,9,Apache,7509.0,NONE,None,7,0,2,985,13,12,1496,1433,13,6.0,0,Non-Malicious
603,42,9,Apache-Coyote/1.1,5127.0,US,CA,4,3,2,432,4,5,310,432,4,0.0,0,Non-Malicious
604,42,7,Apache,6212.4,US,Indiana,6,4,4,528,6,8,612,528,6,0.0,0,Non-Malicious
605,42,9,nginx,11223.3,NONE,None,6,5,2,540,6,7,473,540,6,0.0,0,Non-Malicious
606,42,8,nginx,12473.5,AU,NEW SOUTH WALES,5,3,3,498,5,6,376,498,5,0.0,0,Non-Malicious
607,42,9,None,324.0,NONE,None,8,8,3,636,8,6,364,636,8,0.0,0,Non-Malicious
608,42,8,Apache,12303.1,UK,UK,33,0,5,2706,37,35,41737,2982,37,4.0,0,Non-Malicious
609,42,8,Apache/2.2.15 (CentOS),2766.0,NONE,None,33,4,9,3088,41,34,12104,3720,41,8.0,0,Non-Malicious
610,42,8,None,11223.3,US,CA,28,20,2,2780,32,36,27390,3064,32,4.0,0,Non-Malicious
611,42,9,Apache,6828.2,AU,Queensland,15,6,10,950,17,18,1327,1110,17,2.0,0,Non-Malicious
612,42,7,openresty/1.11.2.1,12473.5,US,IL,19,15,3,2864,23,26,10465,3168,23,4.0,0,Non-Malicious
613,42,9,Apache/2.2.22 (Debian),10561.0,JP,6110021,15,4,4,1540,19,21,25529,1844,19,4.0,0,Non-Malicious
614,42,9,Apache/2.2.22 (Debian),8769.0,SC,Not Applicable,5,0,3,334,7,6,412,474,7,2.0,0,Non-Malicious
615,42,7,GSE,12608.0,US,CA,71,9,13,7856,77,68,82332,8384,77,6.0,0,Non-Malicious
616,42,9,Microsoft-HTTPAPI/2.0,324.0,US,CA,29,14,15,2767,33,27,3550,3073,33,4.0,0,Non-Malicious
617,42,8,Apache/2.2.15 (CentOS),94.0,AU,NSW,14,0,3,1102,16,8,1015,1248,16,2.0,0,Non-Malicious
618,42,8,nginx/1.8.1,12055.6,US,nj,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
619,42,8,Microsoft-HTTPAPI/2.0,324.0,US,California,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
620,42,8,None,11223.3,US,CA,22,15,2,2432,26,32,27169,2716,26,4.0,0,Non-Malicious
621,42,9,Apache,12055.6,AU,Queensland,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
622,42,7,Apache,497.0,US,PA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
623,42,7,Apache/2.4.6,12055.6,US,FL,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
624,43,13,nginx,646.0,NONE,None,11,1,4,1266,15,12,966,1554,15,4.0,1,Malicious
625,43,11,nginx,673.0,NONE,None,18,1,5,2188,24,22,3031,2640,24,6.0,1,Malicious
626,43,10,Apache/2.2.14 (FreeBSD) mod_ssl/2.2.14 OpenSSL/0.9.8y DAV/2 PHP/5.2.12 with Suhosin-Patch,2516.0,US,Utah,23,0,2,3970,29,27,12548,4434,29,6.0,1,Malicious
627,43,11,Apache/1.3.27 (Unix) PHP/4.4.1,12303.1,NONE,None,10,0,5,925,12,12,1399,1079,12,2.0,1,Malicious
628,43,10,DOSarrest,7634.9,US,Washington,8,0,1,1045,10,9,2806,1209,10,2.0,1,Malicious
629,43,10,Apache,7550.0,US,CA,11,0,1,883,13,13,8893,1037,13,2.0,1,Malicious
630,43,10,nginx/1.12.0,12055.6,NONE,None,0,0,0,0,0,2,124,0,0,0.0,1,Malicious
631,43,8,Microsoft-HTTPAPI/2.0,324.0,US,WA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
632,43,9,nginx + Phusion Passenger,12055.6,US,FL,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
633,43,9,Apache,12055.6,AU,Queensland,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
634,43,9,nginx,12055.6,US,WA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
635,43,8,Apache,236.0,US,ca,16,0,1,1151,18,19,24455,1305,18,2.0,0,Non-Malicious
636,43,8,Apache/2.4.12 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4,12055.6,US,GA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
637,43,9,None,12055.6,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
638,43,8,nginx,12303.1,GB,Peterborough,15,6,5,1528,21,21,3023,1988,21,6.0,0,Non-Malicious
639,43,7,Apache,6212.4,US,CA,15,3,4,1110,15,4,244,1110,15,0.0,0,Non-Malicious
640,43,9,mw2236.codfw.wmnet,9210.8,US,CA,29,10,11,2022,29,12,803,2022,29,0.0,0,Non-Malicious
641,43,7,Microsoft-HTTPAPI/2.0,324.0,NONE,None,39,9,5,4044,43,39,44173,4420,43,4.0,0,Non-Malicious
642,43,8,nginx/1.1.19,13089.0,NONE,None,4,3,2,408,4,7,448,408,4,0.0,0,Non-Malicious
643,43,9,Apache/2.2.15 (CentOS),19724.0,US,Arizona,4,3,2,420,4,6,366,420,4,0.0,0,Non-Malicious
644,43,9,mw2101.codfw.wmnet,16663.8,US,CA,9,5,6,750,9,8,502,750,9,0.0,0,Non-Malicious
645,43,9,Apache,6212.4,UK,UK,33,1,4,2756,37,37,41938,3032,37,4.0,0,Non-Malicious
646,43,9,Varnish,389.0,US,CA,83,2,3,6008,87,107,147266,6312,87,4.0,0,Non-Malicious
647,43,8,Apache,16663.8,US,Arizona,84,13,6,7403,86,71,117282,7549,86,2.0,0,Non-Malicious
648,43,9,None,6744.0,NONE,None,22,3,8,2267,28,31,9811,2701,28,6.0,0,Non-Malicious
649,43,12,Apache,5653.0,NONE,None,8,0,3,803,12,12,2190,1097,12,4.0,0,Non-Malicious
650,43,8,Microsoft-IIS/7.5,324.0,NONE,None,25,2,6,2444,31,17,1984,2874,31,6.0,0,Non-Malicious
651,43,9,cloudflare-nginx,13244.0,CA,Quebec,20,4,7,1511,22,21,14430,1663,22,2.0,0,Non-Malicious
652,43,10,nginx,9515.0,US,NY,23,15,9,2479,27,24,6085,2743,27,4.0,0,Non-Malicious
653,43,7,Microsoft-HTTPAPI/2.0,324.0,US,PA,17,7,3,2715,23,20,20139,3187,23,6.0,0,Non-Malicious
654,43,7,Apache,497.0,GB,None,45,3,7,4178,51,50,44810,4646,51,6.0,0,Non-Malicious
655,43,7,GSE,20592.0,US,CA,64,5,13,6081,69,71,63457,6463,69,4.0,0,Non-Malicious
656,43,10,Resin/3.1.8,12055.6,US,FL,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
657,43,9,mw2164.codfw.wmnet,12055.6,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
658,43,10,Microsoft-IIS/8.5,4816.0,US,CO,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
659,44,10,Apache/2.2.14 (FreeBSD) mod_ssl/2.2.14 OpenSSL/0.9.8y DAV/2 PHP/5.2.12 with Suhosin-Patch,2516.0,US,Utah,22,0,2,3444,28,24,9819,3908,28,6.0,1,Malicious
660,44,10,nginx/1.6.2,8219.0,US,CO,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
661,44,8,nginx,12055.6,US,WA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
662,44,11,Apache,334.0,NONE,None,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
663,44,9,ATS,634.0,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
664,44,9,mw2242.codfw.wmnet,12055.6,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
665,44,9,nginx,12055.6,US,NY,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
666,44,7,Microsoft-HTTPAPI/2.0,324.0,US,PA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
667,44,8,nginx,11223.3,US,WA,19,0,2,1809,23,23,26805,2125,23,4.0,0,Non-Malicious
668,44,10,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.5.38,16663.8,AU,None,17,7,6,1242,17,13,962,1242,17,0.0,0,Non-Malicious
669,44,9,nginx,1511.0,US,Ohio,6,4,3,640,6,8,606,640,6,0.0,0,Non-Malicious
670,44,11,None,1819.0,US,CA,5,3,2,498,5,7,438,498,5,0.0,0,Non-Malicious
671,44,10,Apache,45958.0,CA,ON,6,6,3,540,6,8,539,540,6,0.0,0,Non-Malicious
672,44,9,mw2175.codfw.wmnet,6828.2,US,CA,39,19,10,2742,39,5,306,2742,39,0.0,0,Non-Malicious
673,44,7,Apache,6828.2,US,Arizona,14,7,12,1092,14,15,970,1092,14,0.0,0,Non-Malicious
674,44,8,Microsoft-IIS/7.5,11.0,US,WA,40,6,5,4203,42,42,47931,4365,42,2.0,0,Non-Malicious
675,44,9,Microsoft-HTTPAPI/2.0,324.0,US,UT,26,10,6,2512,32,33,7155,2982,32,6.0,0,Non-Malicious
676,44,9,mw2107.codfw.wmnet,11223.3,US,CA,40,35,2,5987,48,48,38230,6595,48,8.0,0,Non-Malicious
